fight,side,unit_id,instance,focus,alive,health,max_health,alive_ms,moving_ms,stunned_ms,shield_present_ms,positive_rate_modifier_ms,negative_rate_modifier_ms,basic_actions,active_actions,damage_basic_hp100,damage_skill_hp100,healing_hp100,shield_granted_hp100,shield_absorbed_hp100,overkill_hp100,applied_stun_packet_ms,dash_events,rate_modifier_events,received_healing_hp100,received_damage_hp100
104,0,wc_u_orc_warrior,218103811,0,0,0,95000,30200,10450,1250,0,9000,0,16,3,92818,0,0,0,0,4611,0,0,3,0,95000
104,0,wc_u_halfling_warrior,218103812,0,0,0,76000,7000,2950,1250,1600,0,0,2,1,11898,0,0,15000,15000,0,0,0,0,0,76000
104,0,wc_u_dragonkin_guardian,218103813,0,0,0,118000,23100,0,1250,4650,0,0,14,2,36948,0,0,48000,24000,0,0,0,0,0,118000
104,0,wc_u_elf_mage,218103814,0,1,69000,69000,40000,1000,0,0,0,0,26,4,92597,15612,0,0,0,3821,5000,0,0,0,0
104,1,wc_u_human_guardian,219152385,0,0,0,105000,17250,5000,0,4500,3000,0,8,2,32000,0,0,40000,40000,0,0,0,0,0,105000
104,1,wc_u_orc_guardian,219152386,0,0,0,112000,22600,0,0,3700,6000,0,15,2,49572,0,0,56000,33100,0,0,0,0,0,112000
104,1,wc_u_elf_rogue,219152387,0,0,0,79000,6600,0,1250,0,0,0,7,1,41934,0,0,0,0,0,0,1,0,0,79000
104,1,wc_u_elf_priest,219152388,1,0,0,70000,25500,0,1750,6000,8900,0,21,3,52904,0,0,0,0,247,0,0,7,0,70000
104,1,wc_u_elf_ranger,219152389,0,1,6633,67000,40000,900,1250,0,0,0,35,4,151505,0,0,0,0,4628,0,4,0,0,60367
104,1,wc_u_elf_mage,219152390,0,0,0,69000,32200,0,0,0,0,0,26,3,93441,8218,0,0,0,3347,3750,0,0,0,69000
105,0,wc_u_human_guardian,220200961,0,0,0,189000,7350,0,1250,1450,3000,0,5,1,19938,0,0,36000,36000,0,0,0,0,0,189000
105,0,wc_u_orc_guardian,220200962,0,0,0,201600,22300,0,0,5700,6000,0,15,2,91563,0,0,126000,92979,4392,0,0,0,0,201600
105,0,wc_u_elf_rogue,220200963,0,0,0,142200,18400,0,0,2650,3000,0,22,2,218453,0,0,0,0,7851,0,2,0,0,142200
105,0,wc_u_elf_priest,220200964,1,0,0,126000,19450,0,1250,4500,6000,0,18,2,89334,0,0,0,0,0,0,0,6,0,126000
105,0,wc_u_elf_ranger,220200965,0,1,17217,120600,40000,0,0,0,0,0,37,3,283488,0,0,0,0,6713,0,3,0,0,103383
105,0,wc_u_elf_mage,220200966,0,1,41124,124200,40000,2000,2500,0,0,0,27,4,176359,24111,0,0,0,4062,3750,0,0,0,83076
105,1,wc_u_human_warrior,221249537,0,0,0,176400,5300,0,1200,0,0,0,3,0,34857,0,0,0,0,0,0,0,0,0,176400
105,1,wc_u_dwarf_warrior,221249538,0,0,0,180000,23900,500,0,0,0,0,16,3,150326,77470,0,0,0,2964,0,0,0,0,180000
105,1,wc_u_orc_warrior,221249539,0,0,0,171000,16600,950,1250,0,6000,0,13,2,131946,0,0,0,0,0,0,0,2,0,171000
105,1,wc_u_halfling_warrior,221249540,0,0,0,136800,37550,8500,1250,11050,0,0,23,5,214809,0,0,135000,54000,9298,0,0,0,0,136800
105,1,wc_u_dragonkin_guardian,221249541,0,0,0,212400,12450,0,0,2750,0,0,8,1,40917,0,0,43200,43200,0,0,0,0,0,212400
105,1,wc_u_elf_mage,221249542,0,1,97554,124200,40000,2000,0,0,0,0,26,4,172383,22551,0,0,0,1338,5000,0,0,0,26646
106,0,wc_u_human_warrior,222298113,0,0,0,176400,12250,0,0,0,0,0,9,1,104571,0,0,0,0,0,0,0,0,0,176400
106,0,wc_u_dwarf_warrior,222298114,0,1,28800,180000,29000,4000,0,0,0,0,18,3,195220,76592,0,0,0,22127,0,0,0,0,151200
106,0,wc_u_orc_warrior,222298115,0,1,171000,171000,29000,3800,0,0,9000,0,22,3,238929,0,0,0,0,0,0,0,3,0,0
106,0,wc_u_halfling_warrior,222298116,0,1,9052,136800,29000,10100,2500,8950,0,0,12,4,125586,0,0,108000,27000,2890,0,0,0,0,127748
106,0,wc_u_dragonkin_guardian,222298117,0,0,0,212400,9350,0,1250,1350,0,0,6,1,30362,0,0,43200,43200,0,0,0,0,0,212400
106,0,wc_u_elf_mage,222298118,0,1,124200,124200,29000,1000,0,0,0,0,18,2,126405,5935,0,0,0,1680,2500,0,0,0,0
106,1,wc_u_human_guardian,223346689,0,0,0,189000,7350,0,1250,1450,3000,0,5,1,26584,0,0,36000,36000,0,0,0,0,0,189000
106,1,wc_u_orc_guardian,223346690,0,0,0,201600,16700,0,1250,2000,6000,0,10,2,55717,0,0,100800,75600,1109,0,0,0,0,201600
106,1,wc_u_elf_rogue,223346691,0,0,0,142200,10650,0,0,0,0,0,13,1,139416,0,0,0,0,0,0,1,0,0,142200
106,1,wc_u_elf_priest,223346692,1,0,0,126000,19450,0,0,4250,6000,0,18,2,73434,0,0,0,0,4676,0,0,5,0,126000
106,1,wc_u_elf_ranger,223346693,0,0,0,120600,29000,0,0,0,0,0,28,2,228409,0,0,0,0,0,0,2,0,0,120600
106,1,wc_u_elf_mage,223346694,0,0,0,124200,24500,0,0,0,0,0,20,3,124552,19636,0,0,0,0,3750,0,0,0,124200
107,0,wc_u_human_guardian,224395265,0,0,0,189000,15300,3000,450,4100,3000,0,8,2,56160,0,0,72000,69480,0,0,0,0,0,189000
107,0,wc_u_orc_guardian,224395266,0,0,0,201600,16700,0,0,2150,6000,0,11,2,49848,0,0,100800,72203,0,0,0,0,0,201600
107,0,wc_u_elf_rogue,224395267,0,0,0,142200,6650,0,1250,0,0,0,7,1,75480,0,0,0,0,0,0,1,0,0,142200
107,0,wc_u_elf_priest,224395268,1,0,0,126000,21600,0,0,6000,6000,0,19,2,92363,0,0,0,0,0,0,0,5,0,126000
107,0,wc_u_elf_ranger,224395269,0,0,0,120600,29000,900,0,0,0,0,27,3,206745,0,0,0,0,8427,0,3,0,0,120600
107,0,wc_u_elf_mage,224395270,0,0,0,124200,25200,650,550,0,0,0,17,3,114139,18782,0,0,0,0,3750,0,0,0,124200
107,1,wc_u_human_warrior,225443841,0,1,123120,176400,29000,4000,0,0,0,0,18,4,199941,81800,0,0,0,5584,0,0,0,0,53280
107,1,wc_u_dwarf_warrior,225443842,0,1,3163,180000,29000,4000,1250,0,0,0,18,3,180998,62010,0,0,0,37236,0,0,0,0,176837
107,1,wc_u_orc_warrior,225443843,0,0,0,171000,6750,2050,1250,0,3000,0,3,1,33185,0,0,0,0,4891,0,0,1,0,171000
107,1,wc_u_halfling_warrior,225443844,0,1,136800,136800,29000,9350,0,10000,0,0,16,4,148830,0,0,108000,0,0,0,0,0,0,0
107,1,wc_u_dragonkin_guardian,225443845,0,0,0,212400,17750,900,1250,4400,0,0,10,2,52634,0,0,86400,55662,0,0,0,0,0,212400
107,1,wc_u_elf_mage,225443846,0,1,124200,124200,29000,2000,0,0,0,0,18,3,116860,27342,0,0,0,1500,3750,0,0,0,0
108,0,wc_u_human_warrior,226492417,0,0,0,176400,18850,1250,0,0,0,0,13,2,150439,32559,0,0,0,14622,0,0,0,0,176400
108,0,wc_u_dwarf_warrior,226492418,0,1,180000,180000,30800,7000,0,0,0,0,16,4,160761,70839,0,0,0,28454,0,0,0,0,0
108,0,wc_u_orc_warrior,226492419,0,0,0,171000,24450,8550,1800,0,8550,0,12,3,136383,0,0,0,0,12245,0,0,3,0,171000
108,0,wc_u_halfling_warrior,226492420,0,1,100800,136800,30800,9350,0,10000,0,0,18,4,169217,0,0,108000,7200,0,0,0,0,0,36000
108,0,wc_u_dragonkin_guardian,226492421,0,0,0,212400,9100,0,1250,1350,0,0,5,1,23836,0,0,43200,43200,0,0,0,0,0,212400
108,0,wc_u_elf_mage,226492422,0,1,64200,124200,30800,1000,0,0,0,0,19,3,132975,26591,0,0,0,5960,3750,0,0,0,60000
108,1,wc_u_human_guardian,227540993,0,0,0,189000,18050,0,0,4400,6000,0,13,2,75876,0,0,72000,52800,0,0,0,0,0,189000
108,1,wc_u_orc_guardian,227540994,0,0,0,201600,8600,0,0,650,3000,0,6,1,31155,0,0,50400,25200,0,0,0,0,0,201600
108,1,wc_u_elf_rogue,227540995,0,0,0,142200,7050,0,1250,0,0,0,8,1,86136,0,0,0,0,0,0,1,0,0,142200
108,1,wc_u_elf_priest,227540996,1,0,0,126000,15200,0,350,3000,5000,0,14,2,64634,0,0,0,0,1524,0,0,5,0,126000
108,1,wc_u_elf_ranger,227540997,0,0,0,120600,30800,0,0,0,0,0,30,2,254323,0,0,0,0,1326,0,2,0,0,120600
108,1,wc_u_elf_mage,227540998,0,0,0,124200,25200,0,550,0,0,0,19,3,124894,18782,0,0,0,5138,3750,0,0,0,124200
109,0,wc_u_human_guardian,228589569,0,0,0,189000,9850,0,0,1600,3000,0,7,1,48384,0,0,36000,36000,0,0,0,0,0,189000
109,0,wc_u_orc_guardian,228589570,0,0,0,201600,20800,0,0,3700,6000,0,13,2,83493,0,0,100800,83208,0,0,0,0,0,201600
109,0,wc_u_elf_rogue,228589571,0,0,0,142200,22800,1600,0,0,0,0,25,3,265409,0,0,0,0,4645,0,3,0,0,142200
109,0,wc_u_elf_priest,228589572,1,0,0,126000,16750,0,2500,4250,6000,0,12,2,60871,0,0,0,0,0,0,0,5,0,126000
109,0,wc_u_elf_ranger,228589573,0,1,30662,120600,40000,900,1250,0,0,0,35,3,259755,0,0,0,0,8421,0,3,0,0,89938
109,0,wc_u_elf_mage,228589574,0,0,0,124200,30600,0,1250,0,0,0,22,3,135797,14791,0,0,0,4181,3750,0,0,0,124200
109,1,wc_u_human_warrior,229638145,0,0,0,176400,10250,0,0,0,0,0,8,1,92952,0,0,0,0,0,0,0,0,0,176400
109,1,wc_u_dwarf_warrior,229638146,0,0,0,180000,15700,0,1250,0,0,0,11,2,102922,74615,0,0,0,3576,0,0,0,0,180000
109,1,wc_u_orc_warrior,229638147,0,1,8100,171000,40000,6650,0,0,12000,0,27,4,293895,0,0,0,0,11132,0,0,4,0,162900
109,1,wc_u_halfling_warrior,229638148,0,0,0,136800,7750,3000,1250,1600,0,0,3,1,32124,0,0,27000,27000,0,0,0,0,0,136800
109,1,wc_u_dragonkin_guardian,229638149,0,0,0,212400,31100,2400,1250,8950,0,0,16,3,87876,0,0,129600,43200,0,0,0,0,0,212400
109,1,wc_u_elf_mage,229638150,0,1,124200,124200,40000,2000,0,0,0,0,26,4,170428,18126,0,0,0,7423,5000,0,0,0,0
110,0,wc_u_human_warrior,230686721,0,0,0,176400,10250,0,0,0,0,0,8,1,92952,0,0,0,0,0,0,0,0,0,176400
110,0,wc_u_dwarf_warrior,230686722,0,1,180000,180000,30550,3000,0,0,0,0,20,4,214020,152432,0,0,0,30178,0,0,0,0,0
110,0,wc_u_orc_warrior,230686723,0,1,82200,171000,30550,6650,0,0,9050,0,20,4,218470,0,0,0,0,6804,0,0,4,0,88800
110,0,wc_u_halfling_warrior,230686724,0,0,0,136800,9100,3000,1250,1600,0,0,4,1,42832,0,0,27000,27000,0,0,0,0,0,136800
110,0,wc_u_dragonkin_guardian,230686725,0,1,69091,212400,30550,1100,1250,8500,0,0,18,3,104198,0,0,129600,69369,2397,0,0,0,0,143309
110,0,wc_u_elf_mage,230686726,0,0,0,124200,17850,0,1250,0,0,0,11,2,69696,9000,0,0,0,0,2500,0,0,0,124200
110,1,wc_u_human_guardian,231735297,0,0,0,189000,9850,0,0,1600,3000,0,7,1,26584,0,0,36000,36000,0,0,0,0,0,189000
110,1,wc_u_orc_guardian,231735298,0,0,0,201600,18650,0,1250,2150,3000,0,11,2,64053,0,0,100800,65952,0,0,0,0,0,201600
110,1,wc_u_elf_rogue,231735299,0,0,0,142200,17700,0,0,0,0,0,21,2,228216,0,0,0,0,0,0,2,0,0,142200
110,1,wc_u_elf_priest,231735300,1,0,0,126000,13050,2000,1250,3000,3000,0,6,1,26873,0,0,0,0,0,0,0,3,0,126000
110,1,wc_u_elf_ranger,231735301,0,0,0,120600,26750,1800,0,3000,0,0,22,2,165180,0,0,0,0,0,0,2,0,0,120600
110,1,wc_u_elf_mage,231735302,0,0,0,124200,30550,1000,0,0,0,0,24,3,144895,13708,0,0,0,6116,3750,0,0,0,124200
111,0,wc_u_human_guardian,232783873,0,0,0,189000,18050,0,0,6150,6000,0,13,2,68676,0,0,72000,72000,0,0,0,0,0,189000
111,0,wc_u_orc_guardian,232783874,0,1,2582,201600,31900,2300,0,6700,9000,0,20,3,122147,0,0,176400,133474,499,0,0,0,0,199018
111,0,wc_u_elf_rogue,232783875,0,0,0,142200,20600,0,0,0,0,0,24,3,253646,0,0,0,0,1440,0,3,0,0,142200
111,0,wc_u_elf_priest,232783876,1,1,8496,126000,31900,1000,3750,9000,9100,0,25,4,128791,0,0,0,0,0,0,0,9,0,117504
111,0,wc_u_elf_ranger,232783877,0,1,120600,120600,31900,1800,0,0,0,0,29,1,231610,0,0,0,0,3147,0,1,0,0,0
111,0,wc_u_elf_mage,232783878,0,1,124200,124200,31900,1000,0,0,0,0,25,3,167330,28600,0,0,0,2319,3750,0,0,0,0
111,1,wc_u_human_warrior,233832449,0,0,0,176400,9450,0,0,0,0,0,7,1,81333,0,0,0,0,0,0,0,0,0,176400
111,1,wc_u_dwarf_warrior,233832450,0,0,0,180000,28050,0,1250,0,0,0,21,3,164509,84402,0,0,0,11168,0,0,0,0,180000
111,1,wc_u_orc_warrior,233832451,0,0,0,171000,5850,0,1250,0,1950,0,4,1,39936,0,0,0,0,0,0,0,1,0,171000
111,1,wc_u_halfling_warrior,233832452,0,0,0,136800,14550,2550,550,3900,0,0,10,2,107080,0,0,54000,27000,0,0,0,0,0,136800
111,1,wc_u_dragonkin_guardian,233832453,0,0,0,212400,20850,0,0,5400,0,0,13,2,52958,0,0,86400,49846,0,0,0,0,0,212400
111,1,wc_u_elf_mage,233832454,0,0,0,124200,31900,0,0,0,0,0,22,3,117504,0,0,0,0,0,3750,0,0,0,124200
112,0,wc_u_human_warrior,234881025,0,0,0,176400,11100,0,0,0,0,0,9,1,104571,0,0,0,0,0,0,0,0,0,176400
112,0,wc_u_dwarf_warrior,234881026,0,1,128160,180000,39200,6000,0,0,0,0,25,3,279487,60493,0,0,0,11098,0,0,0,0,51840
112,0,wc_u_orc_warrior,234881027,0,0,0,171000,31150,10450,0,0,10650,0,17,4,175734,0,0,0,0,13753,0,0,4,0,171000
112,0,wc_u_halfling_warrior,234881028,0,0,0,136800,7000,2950,1250,1600,0,0,2,1,21416,0,0,27000,27000,0,0,0,0,0,136800
112,0,wc_u_dragonkin_guardian,234881029,0,0,0,212400,23350,0,1250,4650,0,0,14,2,67456,0,0,86400,43200,5017,0,0,0,0,212400
112,0,wc_u_elf_mage,234881030,0,1,124200,124200,39200,1000,0,0,0,0,26,4,166674,27769,0,0,0,6875,5000,0,0,0,0
112,1,wc_u_human_guardian,235929601,0,0,0,189000,17000,5000,0,4500,3000,0,8,2,57600,0,0,72000,72000,0,0,0,0,0,189000
112,1,wc_u_orc_guardian,235929602,0,0,0,201600,21750,0,0,3700,6000,0,14,2,82995,0,0,100800,53623,0,0,0,0,0,201600
112,1,wc_u_elf_rogue,235929603,0,0,0,142200,6600,0,1250,0,0,0,7,1,75480,0,0,0,0,0,0,1,0,0,142200
112,1,wc_u_elf_priest,235929604,1,0,0,126000,24250,0,1250,6000,7650,0,21,3,89895,0,0,0,0,5147,0,0,6,0,126000
112,1,wc_u_elf_ranger,235929605,0,0,0,120600,39200,900,1250,0,0,0,34,4,270520,0,0,0,0,2253,0,4,0,0,120600
112,1,wc_u_elf_mage,235929606,0,0,0,124200,31050,0,1250,0,0,0,25,2,166550,5400,0,0,0,156,2500,0,0,0,124200
113,0,wc_u_human_guardian,236978177,0,0,0,105000,4900,0,0,900,1350,0,3,1,7384,0,0,20000,20000,0,0,0,0,0,105000
113,0,wc_u_orc_guardian,236978178,0,0,0,112000,11100,0,0,2500,3000,0,7,1,20772,0,0,28000,14000,0,0,0,0,0,112000
113,0,wc_u_elf_rogue,236978179,0,0,0,79000,11800,0,0,0,0,3000,13,2,86149,0,0,0,0,270,0,2,0,0,79000
113,0,wc_u_elf_priest,236978180,1,0,0,70000,16700,0,0,3000,6000,0,15,2,37351,0,0,0,0,0,0,0,4,0,70000
113,0,wc_u_elf_ranger,236978181,0,0,0,67000,24650,900,0,0,0,0,22,3,99205,0,0,0,0,2143,0,3,0,0,67000
113,0,wc_u_elf_mage,236978182,0,0,0,69000,23450,1000,0,0,0,3000,18,2,63987,5357,0,0,0,1379,2500,0,0,0,69000
113,1,wc_u_dragonkin_guardian,238026753,0,0,0,118000,10850,0,1250,1350,0,0,7,1,16330,0,0,24000,24000,0,0,0,0,0,118000
113,1,wc_u_elf_rogue,238026754,0,0,0,79000,16850,800,1250,0,0,0,15,2,95433,0,0,0,0,0,0,2,0,0,79000
113,1,wc_u_elf_ranger,238026755,0,0,0,67000,10050,0,0,0,0,0,9,0,37693,0,0,0,0,0,0,0,0,0,67000
113,1,wc_u_dwarf_ranger,238026756,0,1,76000,76000,24650,3250,0,0,0,0,15,4,92901,43119,0,0,0,16604,0,0,0,0,0
113,1,wc_u_halfling_ranger,238026757,0,1,41544,59000,24650,2400,0,0,0,0,19,2,90192,0,0,0,0,1561,0,0,2,0,17456
113,1,wc_u_dragonkin_ranger,238026758,0,1,33251,72000,24650,3000,0,0,0,0,17,2,99334,26998,0,0,0,816,0,0,0,0,38749
114,0,wc_u_dragonkin_guardian,239075329,0,0,0,118000,10850,0,1250,1350,0,0,7,1,16330,0,0,24000,24000,0,0,0,0,0,118000
114,0,wc_u_elf_rogue,239075330,0,0,0,79000,16850,3200,1250,0,0,0,12,2,73828,0,0,0,0,0,0,2,0,0,79000
114,0,wc_u_elf_ranger,239075331,0,1,35728,67000,19900,0,0,0,0,0,17,2,98755,0,0,0,0,7966,0,2,0,0,31272
114,0,wc_u_dwarf_ranger,239075332,0,1,76000,76000,19900,1100,0,0,0,0,13,3,79540,37958,0,0,0,4112,0,0,0,0,0
114,0,wc_u_halfling_ranger,239075333,0,1,52636,59000,19900,800,0,0,0,0,17,2,76464,0,0,0,0,3784,0,0,2,0,6364
114,0,wc_u_dragonkin_ranger,239075334,0,1,72000,72000,19900,1000,0,0,0,0,14,3,80539,38586,0,0,0,0,0,0,0,0,0
114,1,wc_u_human_guardian,240123905,0,0,0,105000,4900,0,0,900,1350,0,3,1,7384,0,0,20000,20000,0,0,0,0,0,105000
114,1,wc_u_orc_guardian,240123906,0,0,0,112000,12700,350,0,3000,3000,600,7,1,20772,0,0,28000,9377,0,0,0,0,0,112000
114,1,wc_u_elf_rogue,240123907,0,0,0,79000,7400,800,0,0,0,3000,6,1,39450,0,0,0,0,0,0,1,0,0,79000
114,1,wc_u_elf_priest,240123908,1,0,0,70000,19900,1000,0,3000,6000,0,17,2,43715,0,0,0,0,0,0,0,4,0,70000
114,1,wc_u_elf_ranger,240123909,0,0,0,67000,16700,0,0,0,0,0,16,2,67063,0,0,0,0,2143,0,2,0,0,67000
114,1,wc_u_elf_mage,240123910,0,0,0,69000,18450,0,0,0,0,0,15,2,50895,5357,0,0,0,1379,2500,0,0,0,69000
115,0,wc_u_human_guardian,241172481,0,0,0,105000,8150,0,0,800,3000,0,6,1,11076,0,0,20000,20000,0,0,0,0,0,105000
115,0,wc_u_orc_guardian,241172482,0,0,0,112000,15700,0,0,3900,5500,3000,10,2,24234,0,0,56000,28000,0,0,0,0,0,112000
115,0,wc_u_elf_rogue,241172483,0,0,0,79000,3350,0,0,0,0,0,4,1,25996,0,0,0,0,0,0,1,0,0,79000
115,0,wc_u_elf_priest,241172484,1,0,0,70000,18400,1000,0,5550,6000,0,16,2,32642,0,0,0,0,2295,0,0,6,0,70000
115,0,wc_u_elf_ranger,241172485,0,0,0,67000,24850,1800,0,0,3000,3000,23,1,102977,0,0,0,0,2178,0,1,0,0,67000
115,0,wc_u_elf_mage,241172486,0,0,0,69000,21450,1000,0,0,0,0,16,2,53406,5357,0,0,0,0,2500,0,0,0,69000
115,1,wc_u_dragonkin_guardian,242221057,0,0,0,118000,16650,0,1250,4950,0,0,10,2,31663,0,0,48000,47724,0,0,0,0,0,118000
115,1,wc_u_elf_rogue,242221058,0,0,0,79000,5350,100,1250,0,0,0,4,1,20415,0,0,0,0,4669,0,1,0,0,79000
115,1,wc_u_elf_ranger,242221059,0,1,40454,67000,24850,2700,0,0,0,0,18,0,93943,0,0,0,0,0,0,0,0,0,26546
115,1,wc_u_dwarf_ranger,242221060,0,1,76000,76000,24850,1100,0,0,0,0,15,4,97459,54814,0,0,0,2227,0,0,0,0,0
115,1,wc_u_halfling_ranger,242221061,0,1,59000,59000,24850,800,0,0,0,0,21,2,96866,0,0,0,0,1881,0,0,2,0,0
115,1,wc_u_dragonkin_ranger,242221062,0,1,39858,72000,24850,1000,0,0,0,0,18,3,81732,25108,0,0,0,13616,0,0,0,0,32142
116,0,wc_u_dragonkin_guardian,243269633,0,0,0,118000,10150,0,1250,1350,0,0,6,1,19750,0,0,24000,24000,0,0,0,0,0,118000
116,0,wc_u_elf_rogue,243269634,0,0,0,79000,15900,3200,1250,0,0,0,12,2,71233,0,0,0,0,4669,0,2,0,0,79000
116,0,wc_u_elf_ranger,243269635,0,1,53546,67000,23600,2700,0,0,0,0,19,0,84975,0,0,0,0,11912,0,0,0,0,13454
116,0,wc_u_dwarf_ranger,243269636,0,1,76000,76000,23600,1100,0,0,0,0,14,3,81340,25887,0,0,0,21114,0,0,0,0,0
116,0,wc_u_halfling_ranger,243269637,0,1,59000,59000,23600,800,0,0,0,0,20,2,86766,0,0,0,0,0,0,0,2,0,0
116,0,wc_u_dragonkin_ranger,243269638,0,1,18499,72000,23600,1000,0,0,0,0,17,3,102229,29820,0,0,0,0,0,0,0,0,53501
116,1,wc_u_human_guardian,244318209,0,0,0,105000,16800,2000,0,4900,3000,3000,9,2,30724,0,0,40000,20000,0,0,0,0,0,105000
116,1,wc_u_orc_guardian,244318210,0,0,0,112000,7400,0,0,450,3000,0,5,1,13848,0,0,28000,14000,0,0,0,0,0,112000
116,1,wc_u_elf_rogue,244318211,0,0,0,79000,3350,0,0,0,0,0,4,1,25996,0,0,0,0,0,0,1,0,0,79000
116,1,wc_u_elf_priest,244318212,1,0,0,70000,17900,1000,0,3000,6000,0,16,2,37789,0,0,0,0,2062,0,0,5,0,70000
116,1,wc_u_elf_ranger,244318213,0,0,0,67000,23600,900,0,0,3000,3000,22,2,99640,0,0,0,0,2178,0,2,0,0,67000
116,1,wc_u_elf_mage,244318214,0,0,0,69000,21000,1000,0,0,0,0,15,2,50601,5357,0,0,0,0,2500,0,0,0,69000
117,0,wc_u_human_guardian,245366785,0,0,0,105000,4900,0,0,900,1350,0,3,1,7384,0,0,20000,20000,0,0,0,0,0,105000
117,0,wc_u_orc_guardian,245366786,0,0,0,112000,11100,0,0,2500,3000,0,7,1,20772,0,0,28000,14000,0,0,0,0,0,112000
117,0,wc_u_elf_rogue,245366787,0,0,0,79000,11800,0,0,0,0,3000,13,2,86149,0,0,0,0,270,0,2,0,0,79000
117,0,wc_u_elf_priest,245366788,1,0,0,70000,16700,0,0,3000,6000,0,15,2,37351,0,0,0,0,0,0,0,4,0,70000
117,0,wc_u_elf_ranger,245366789,0,0,0,67000,25150,900,0,0,0,0,22,3,99205,0,0,0,0,2143,0,3,0,0,67000
117,0,wc_u_elf_mage,245366790,0,0,0,69000,21900,1000,0,0,0,1600,17,2,59623,5357,0,0,0,1379,2500,0,0,0,69000
117,1,wc_u_dragonkin_guardian,246415361,0,0,0,118000,10850,0,1250,1350,0,0,7,1,16330,0,0,24000,24000,0,0,0,0,0,118000
117,1,wc_u_elf_rogue,246415362,0,0,0,79000,16850,800,1250,0,0,0,15,2,95433,0,0,0,0,0,0,2,0,0,79000
117,1,wc_u_elf_ranger,246415363,0,0,0,67000,10050,0,0,0,0,0,9,0,35967,0,0,0,0,1726,0,0,0,0,67000
117,1,wc_u_dwarf_ranger,246415364,0,1,62908,76000,25150,3300,0,0,0,0,15,4,92988,51804,0,0,0,7397,0,0,0,0,13092
117,1,wc_u_halfling_ranger,246415365,0,1,59000,59000,25150,2400,0,0,0,0,20,2,93221,0,0,0,0,4216,0,0,2,0,0
117,1,wc_u_dragonkin_ranger,246415366,0,1,33251,72000,25150,3000,0,0,0,0,16,2,91496,24761,0,0,0,0,0,0,0,0,38749
118,0,wc_u_dragonkin_guardian,247463937,0,0,0,118000,10850,0,1250,1350,0,0,7,1,16330,0,0,24000,24000,0,0,0,0,0,118000
118,0,wc_u_elf_rogue,247463938,0,0,0,79000,17200,2200,1250,0,0,0,14,2,88706,0,0,0,0,0,0,2,0,0,79000
118,0,wc_u_elf_ranger,247463939,0,0,0,67000,10050,0,0,0,0,0,9,0,35967,0,0,0,0,1726,0,0,0,0,67000
118,0,wc_u_dwarf_ranger,247463940,0,1,48725,76000,23750,1100,0,0,0,0,16,4,102812,52090,0,0,0,5907,0,0,0,0,27275
118,0,wc_u_halfling_ranger,247463941,0,1,59000,59000,23750,800,0,0,0,0,20,2,91645,0,0,0,0,5578,0,0,2,0,0
118,0,wc_u_dragonkin_ranger,247463942,0,1,43965,72000,23750,2000,0,0,0,0,16,2,87452,26998,0,0,0,5062,0,0,0,0,28035
118,1,wc_u_human_guardian,248512513,0,0,0,105000,4900,0,0,900,1350,0,3,1,7384,0,0,20000,20000,0,0,0,0,0,105000
118,1,wc_u_orc_guardian,248512514,0,0,0,112000,11100,0,0,2500,3000,0,7,1,20772,0,0,28000,14000,0,0,0,0,0,112000
118,1,wc_u_elf_rogue,248512515,0,0,0,79000,11800,0,0,0,0,3000,13,2,86149,0,0,0,0,270,0,2,0,0,79000
118,1,wc_u_elf_priest,248512516,1,0,0,70000,16700,0,0,3000,6000,0,15,2,37351,0,0,0,0,0,0,0,4,0,70000
118,1,wc_u_elf_ranger,248512517,0,0,0,67000,21100,0,0,0,0,600,21,2,91398,0,0,0,0,4321,0,2,0,0,67000
118,1,wc_u_elf_mage,248512518,0,0,0,69000,23650,1000,0,0,0,0,18,3,65444,10812,0,0,0,0,3750,0,0,0,69000
119,0,wc_u_human_guardian,249561089,0,0,0,105000,4900,0,0,900,1350,0,3,1,7384,0,0,20000,20000,0,0,0,0,0,105000
119,0,wc_u_orc_guardian,249561090,0,0,0,112000,11500,0,0,3000,3000,0,7,1,20772,0,0,28000,9377,0,0,0,0,0,112000
119,0,wc_u_elf_rogue,249561091,0,0,0,79000,7100,0,0,0,0,3000,8,1,52904,0,0,0,0,0,0,1,0,0,79000
119,0,wc_u_elf_priest,249561092,1,0,0,70000,15500,0,0,3000,5300,2600,13,2,31101,0,0,0,0,0,0,0,4,0,70000
119,0,wc_u_elf_ranger,249561093,0,0,0,67000,22000,0,0,0,0,0,21,2,93362,0,0,0,0,2357,0,2,0,0,67000
119,0,wc_u_elf_mage,249561094,0,0,0,69000,19900,0,0,0,0,0,16,2,56638,5357,0,0,0,0,2500,0,0,0,69000
119,1,wc_u_dragonkin_guardian,250609665,0,0,0,118000,10850,0,1250,1350,0,0,7,1,16330,0,0,24000,24000,0,0,0,0,0,118000
119,1,wc_u_elf_rogue,250609666,0,0,0,79000,17200,1600,1250,0,0,0,14,2,85658,0,0,0,0,0,0,2,0,0,79000
119,1,wc_u_elf_ranger,250609667,0,1,17910,67000,22000,2700,0,0,0,0,17,0,95491,0,0,0,0,2984,0,0,0,0,49090
119,1,wc_u_dwarf_ranger,250609668,0,1,76000,76000,22000,3300,0,0,0,0,12,3,73410,38798,0,0,0,4433,0,0,0,0,0
