wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
30.843974,0,1,0,0,0,16.690899,3.146000,4.752300,17.100800,1
30.860661,0,1,0,0,0,16.666800,3.235300,4.205900,16.501801,1
30.877147,0,1,0,0,0,16.666901,2.630200,4.527600,16.564100,1
30.893791,0,1,0,0,0,16.666698,2.470900,5.475100,16.527300,1
30.910475,0,1,0,0,0,16.666901,2.748100,4.396500,16.822300,1
30.927472,0,1,0,0,0,16.667002,3.670800,6.022700,17.684401,1
30.943811,0,1,0,0,0,16.666901,4.461200,6.527100,16.031799,1
30.960597,0,1,0,0,0,16.669500,2.970800,4.804500,16.181200,1
30.977232,0,1,0,0,0,16.666901,3.016400,5.373700,16.877600,1
30.994739,0,1,0,0,0,16.666698,2.951500,4.724800,16.541700,1
31.010535,0,1,0,0,0,16.666800,3.889100,5.768200,17.582100,1
31.027132,0,1,0,0,0,16.666800,2.759500,4.907900,15.737800,1
31.043892,0,1,0,0,0,16.666800,3.001400,5.952200,16.843800,1
31.060499,0,1,0,0,0,16.666901,2.631200,5.063400,16.468901,1
31.077211,0,1,0,0,0,16.667002,2.746800,5.133400,16.551901,1
31.093865,0,1,0,0,0,16.666800,3.044000,5.177400,16.890900,1
31.110491,0,1,0,0,0,16.666698,3.473900,4.994300,16.445499,1
31.127328,0,1,0,0,0,16.666698,2.720100,4.873100,16.760799,1
31.143813,0,1,0,0,0,16.667002,3.045600,4.932500,16.955400,1
31.160466,0,1,0,0,0,16.666901,2.939000,5.039100,16.343000,1
31.177190,0,1,0,0,0,16.666698,2.593300,5.011600,16.569401,1
31.194210,0,1,0,0,0,16.666800,2.880300,5.171600,16.848900,1
31.210525,0,1,0,0,0,16.666800,3.704700,5.063400,17.733601,1
31.227128,0,1,0,0,0,16.666800,2.787700,4.592200,15.521800,1
31.243818,0,1,0,0,0,16.666698,2.540200,4.721400,17.032200,1
31.260528,0,1,0,0,0,16.666800,2.797900,4.581200,16.450500,1
31.277140,0,1,0,0,0,16.666800,3.007400,4.784200,16.500799,1
31.293796,0,1,0,0,0,16.666901,2.545700,5.773100,16.871401,1
31.310662,0,1,0,0,0,16.666800,3.177000,5.027500,16.754700,1
31.327326,0,1,0,0,0,16.666901,3.032300,4.979800,16.552900,1
31.344058,0,1,0,0,0,16.666702,3.306300,4.615900,16.887899,1
31.360692,0,1,0,0,0,16.666897,3.216500,4.869800,16.537600,1
31.377188,0,1,0,0,0,16.666901,3.115800,4.664300,16.521200,1
31.393846,0,1,0,0,0,16.666901,2.668800,4.583700,16.587700,1
31.410510,0,1,0,0,0,16.666800,3.153600,4.634700,16.862301,1
31.427192,0,1,0,0,0,16.666702,3.763700,5.253600,17.426399,1
31.443794,0,1,0,0,0,16.666897,2.947300,4.428300,15.678400,1
31.460790,0,1,0,0,0,16.666901,2.840400,4.841700,16.645201,1
31.477119,0,1,0,0,0,16.666901,3.216100,5.104700,17.075199,1
31.494410,0,1,0,0,0,16.666800,2.765000,4.517100,16.223200,1
31.510478,0,1,0,0,0,16.666800,3.171400,4.950100,17.307600,1
31.527393,0,1,0,0,0,16.666702,2.509800,4.870600,16.053301,1
31.543796,0,1,0,0,0,16.666800,3.170500,4.331100,17.000401,1
31.560597,0,1,0,0,0,16.666800,2.666000,5.380100,16.317499,1
31.577333,0,1,0,0,0,16.666800,3.397400,4.836600,16.953199,1
31.593801,0,1,0,0,0,16.666800,3.053200,6.191100,16.667700,1
31.610476,0,1,0,0,0,16.666800,3.143300,4.654400,16.312300,1
31.627175,0,1,0,0,0,16.667002,2.894800,6.099300,16.778200,1
31.643874,0,1,0,0,0,16.667097,3.421800,5.672900,16.685101,1
31.660529,0,1,0,0,0,16.666901,3.280700,4.759000,16.628700,1
31.677178,0,1,0,0,0,16.667002,2.731700,4.873100,16.971800,1
31.693809,0,1,0,0,0,16.666901,3.013400,5.046200,16.374800,1
31.710514,0,1,0,0,0,16.666901,2.979700,4.303000,16.622601,1
31.727295,0,1,0,0,0,16.666698,2.803100,4.603900,16.728001,1
