seed,round,seat,health,gold,damage,wins,placement,settlement_id,pre_hash,post_hash
14,20,1,0,37,0,5,5,14103010035660836314,15783572572884537641,11230883535190133847
14,20,2,0,60,0,8,4,14103010035660836314,15783572572884537641,11230883535190133847
14,20,3,0,83,9,12,3,14103010035660836314,15783572572884537641,11230883535190133847
14,20,4,4,79,10,12,0,14103010035660836314,15783572572884537641,11230883535190133847
14,20,5,0,13,0,1,8,14103010035660836314,15783572572884537641,11230883535190133847
14,20,6,0,21,0,3,7,14103010035660836314,15783572572884537641,11230883535190133847
14,20,7,0,19,0,6,6,14103010035660836314,15783572572884537641,11230883535190133847
14,21,0,31,75,0,16,1,10902710238276814474,5073689187157004385,4201293361371641674
14,21,1,0,37,0,5,5,10902710238276814474,5073689187157004385,4201293361371641674
14,21,2,0,60,0,8,4,10902710238276814474,5073689187157004385,4201293361371641674
14,21,3,0,83,0,12,3,10902710238276814474,5073689187157004385,4201293361371641674
14,21,4,0,87,10,12,2,10902710238276814474,5073689187157004385,4201293361371641674
14,21,5,0,13,0,1,8,10902710238276814474,5073689187157004385,4201293361371641674
14,21,6,0,21,0,3,7,10902710238276814474,5073689187157004385,4201293361371641674
14,21,7,0,19,0,6,6,10902710238276814474,5073689187157004385,4201293361371641674
15,1,0,60,0,0,1,0,7685909621375755838,5223851495479065312,4854865163124767797
15,1,1,55,1,5,0,0,7685909621375755838,5223851495479065312,4854865163124767797
15,1,2,60,1,0,1,0,7685909621375755838,5223851495479065312,4854865163124767797
15,1,3,56,1,4,0,0,7685909621375755838,5223851495479065312,4854865163124767797
15,1,4,55,2,5,0,0,7685909621375755838,5223851495479065312,4854865163124767797
15,1,5,60,2,0,1,0,7685909621375755838,5223851495479065312,4854865163124767797
15,1,6,56,1,4,0,0,7685909621375755838,5223851495479065312,4854865163124767797
15,1,7,60,0,0,1,0,7685909621375755838,5223851495479065312,4854865163124767797
15,2,0,56,0,4,1,0,14180207640020093695,11804545328597436704,5045509281579141888
15,2,1,50,1,5,0,0,14180207640020093695,11804545328597436704,5045509281579141888
15,2,2,56,1,4,1,0,14180207640020093695,11804545328597436704,5045509281579141888
15,2,3,56,0,0,1,0,14180207640020093695,11804545328597436704,5045509281579141888
15,2,4,50,0,5,0,0,14180207640020093695,11804545328597436704,5045509281579141888
15,2,5,60,3,0,2,0,14180207640020093695,11804545328597436704,5045509281579141888
15,2,6,56,2,0,1,0,14180207640020093695,11804545328597436704,5045509281579141888
15,2,7,60,1,0,2,0,14180207640020093695,11804545328597436704,5045509281579141888
15,3,0,56,0,0,2,0,10682531704454680323,1817742259910850979,14502120293186770645
15,3,1,45,1,5,0,0,10682531704454680323,1817742259910850979,14502120293186770645
15,3,2,52,0,4,1,0,10682531704454680323,1817742259910850979,14502120293186770645
15,3,3,56,0,0,2,0,10682531704454680323,1817742259910850979,14502120293186770645
15,3,4,46,0,4,0,0,10682531704454680323,1817742259910850979,14502120293186770645
15,3,5,60,0,0,3,0,10682531704454680323,1817742259910850979,14502120293186770645
15,3,6,56,2,0,2,0,10682531704454680323,1817742259910850979,14502120293186770645
15,3,7,53,0,7,2,0,10682531704454680323,1817742259910850979,14502120293186770645
15,4,0,50,2,6,2,0,5833679380957638813,6564383447693901291,15751265626303820688
15,4,1,40,0,5,0,0,5833679380957638813,6564383447693901291,15751265626303820688
15,4,2,47,2,5,1,0,5833679380957638813,6564383447693901291,15751265626303820688
15,4,3,52,0,4,2,0,5833679380957638813,6564383447693901291,15751265626303820688
15,4,4,46,0,0,1,0,5833679380957638813,6564383447693901291,15751265626303820688
15,4,5,60,4,0,4,0,5833679380957638813,6564383447693901291,15751265626303820688
15,4,6,56,6,0,3,0,5833679380957638813,6564383447693901291,15751265626303820688
15,4,7,53,0,0,3,0,5833679380957638813,6564383447693901291,15751265626303820688
15,5,0,50,0,0,3,0,614480483733483466,5224542001730820937,10472741184278325172
15,5,1,36,5,4,0,0,614480483733483466,5224542001730820937,10472741184278325172
15,5,2,47,2,0,2,0,614480483733483466,5224542001730820937,10472741184278325172
15,5,3,52,0,0,3,0,614480483733483466,5224542001730820937,10472741184278325172
15,5,4,42,3,4,1,0,614480483733483466,5224542001730820937,10472741184278325172
15,5,5,60,10,0,5,0,614480483733483466,5224542001730820937,10472741184278325172
15,5,6,51,11,5,3,0,614480483733483466,5224542001730820937,10472741184278325172
15,5,7,47,4,6,3,0,614480483733483466,5224542001730820937,10472741184278325172
15,6,0,44,3,6,3,0,12587370737594032228,6098350690688328273,521025718560424923
15,6,1,29,9,7,0,0,12587370737594032228,6098350690688328273,521025718560424923
15,6,2,42,8,5,2,0,12587370737594032228,6098350690688328273,521025718560424923
15,6,3,52,1,0,4,0,12587370737594032228,6098350690688328273,521025718560424923
15,6,4,37,2,5,1,0,12587370737594032228,6098350690688328273,521025718560424923
15,6,5,60,10,0,6,0,12587370737594032228,6098350690688328273,521025718560424923
15,6,6,51,7,0,4,0,12587370737594032228,6098350690688328273,521025718560424923
15,6,7,47,11,0,4,0,12587370737594032228,6098350690688328273,521025718560424923
15,7,0,37,1,7,3,0,11409396526365357622,17122635694124844507,8049702925555078069
15,7,1,20,8,9,0,0,11409396526365357622,17122635694124844507,8049702925555078069
15,7,2,35,9,7,2,0,11409396526365357622,17122635694124844507,8049702925555078069
15,7,3,52,0,0,5,0,11409396526365357622,17122635694124844507,8049702925555078069
15,7,4,28,2,9,1,0,11409396526365357622,17122635694124844507,8049702925555078069
15,7,5,60,11,0,7,0,11409396526365357622,17122635694124844507,8049702925555078069
15,7,6,51,4,0,5,0,11409396526365357622,17122635694124844507,8049702925555078069
15,7,7,47,11,0,5,0,11409396526365357622,17122635694124844507,8049702925555078069
15,8,0,29,3,8,3,0,7191089600892374487,12149417281538602742,1891800466210450036
15,8,1,12,10,8,0,0,7191089600892374487,12149417281538602742,1891800466210450036
15,8,2,35,10,0,3,0,7191089600892374487,12149417281538602742,1891800466210450036
15,8,3,52,3,0,6,0,7191089600892374487,12149417281538602742,1891800466210450036
15,8,4,20,10,8,1,0,7191089600892374487,12149417281538602742,1891800466210450036
15,8,5,60,10,0,8,0,7191089600892374487,12149417281538602742,1891800466210450036
15,8,6,51,10,0,6,0,7191089600892374487,12149417281538602742,1891800466210450036
15,8,7,41,10,6,5,0,7191089600892374487,12149417281538602742,1891800466210450036
15,9,0,23,4,6,3,0,13647215125184110592,15829098039559346472,1485809428527463486
15,9,1,3,13,9,0,0,13647215125184110592,15829098039559346472,1485809428527463486
15,9,2,35,10,0,4,0,13647215125184110592,15829098039559346472,1485809428527463486
15,9,3,52,5,0,7,0,13647215125184110592,15829098039559346472,1485809428527463486
15,9,4,20,4,0,2,0,13647215125184110592,15829098039559346472,1485809428527463486
15,9,5,53,10,7,8,0,13647215125184110592,15829098039559346472,1485809428527463486
15,9,6,44,12,7,6,0,13647215125184110592,15829098039559346472,1485809428527463486
15,9,7,41,5,0,6,0,13647215125184110592,15829098039559346472,1485809428527463486
15,10,0,23,3,0,4,0,7134611160154358618,14001233038771680211,6911600985057371818
15,10,1,0,16,9,0,8,7134611160154358618,14001233038771680211,6911600985057371818
15,10,2,35,10,0,5,0,7134611160154358618,14001233038771680211,6911600985057371818
15,10,3,45,11,7,7,0,7134611160154358618,14001233038771680211,6911600985057371818
15,10,4,20,10,0,3,0,7134611160154358618,14001233038771680211,6911600985057371818
15,10,5,53,10,0,9,0,7134611160154358618,14001233038771680211,6911600985057371818
15,10,6,39,12,5,6,0,7134611160154358618,14001233038771680211,6911600985057371818
15,10,7,34,10,7,6,0,7134611160154358618,14001233038771680211,6911600985057371818
15,11,0,17,6,6,4,0,7958955049054603978,17664557178150614520,3605792042368765825
15,11,1,0,16,0,0,8,7958955049054603978,17664557178150614520,3605792042368765825
15,11,2,35,11,0,6,0,7958955049054603978,17664557178150614520,3605792042368765825
15,11,3,45,14,0,8,0,7958955049054603978,17664557178150614520,3605792042368765825
15,11,4,11,15,9,3,0,7958955049054603978,17664557178150614520,3605792042368765825
15,11,5,47,10,6,9,0,7958955049054603978,17664557178150614520,3605792042368765825
15,11,6,39,18,0,7,0,7958955049054603978,17664557178150614520,3605792042368765825
15,11,7,28,14,6,6,0,7958955049054603978,17664557178150614520,3605792042368765825
15,12,0,11,11,6,4,0,2092789425003139053,16026233715850215582,16653782106455953848
15,12,1,0,16,0,0,8,2092789425003139053,16026233715850215582,16653782106455953848
15,12,2,35,12,0,7,0,2092789425003139053,16026233715850215582,16653782106455953848
15,12,3,45,21,0,9,0,2092789425003139053,16026233715850215582,16653782106455953848
15,12,4,11,19,0,4,0,2092789425003139053,16026233715850215582,16653782106455953848
15,12,5,39,10,8,9,0,2092789425003139053,16026233715850215582,16653782106455953848
15,12,6,31,25,8,7,0,2092789425003139053,16026233715850215582,16653782106455953848
15,12,7,28,20,0,7,0,2092789425003139053,16026233715850215582,16653782106455953848
15,13,0,11,17,0,5,0,10905525725756348110,15564180149568078560,7494470070910269310
15,13,1,0,16,0,0,8,10905525725756348110,15564180149568078560,7494470070910269310
15,13,2,35,10,0,8,0,10905525725756348110,15564180149568078560,7494470070910269310
15,13,3,36,29,9,9,0,10905525725756348110,15564180149568078560,7494470070910269310
15,13,4,11,26,0,5,0,10905525725756348110,15564180149568078560,7494470070910269310
15,13,5,31,14,8,9,0,10905525725756348110,15564180149568078560,7494470070910269310
15,13,6,21,32,10,7,0,10905525725756348110,15564180149568078560,7494470070910269310
15,13,7,20,21,8,7,0,10905525725756348110,15564180149568078560,7494470070910269310
15,14,0,2,24,9,5,0,10451216379200822465,12151614276167121276,16223130265837546184
15,14,1,0,16,0,0,8,10451216379200822465,12151614276167121276,16223130265837546184
15,14,2,35,17,0,9,0,10451216379200822465,12151614276167121276,16223130265837546184
15,14,3,36,36,0,10,0,10451216379200822465,12151614276167121276,16223130265837546184
15,14,4,11,34,0,6,0,10451216379200822465,12151614276167121276,16223130265837546184
15,14,5,20,20,11,9,0,10451216379200822465,12151614276167121276,16223130265837546184
15,14,6,13,40,8,7,0,10451216379200822465,12151614276167121276,16223130265837546184
15,14,7,20,28,0,8,0,10451216379200822465,12151614276167121276,16223130265837546184
15,15,0,0,28,9,5,7,16294208416658607535,17225526717543758117,9836798259067520607
15,15,1,0,16,0,0,8,16294208416658607535,17225526717543758117,9836798259067520607
15,15,2,35,21,0,10,0,16294208416658607535,17225526717543758117,9836798259067520607
15,15,3,36,45,0,11,0,16294208416658607535,17225526717543758117,9836798259067520607
15,15,4,11,43,0,7,0,16294208416658607535,17225526717543758117,9836798259067520607
15,15,5,20,12,0,10,0,16294208416658607535,17225526717543758117,9836798259067520607
15,15,6,3,48,10,7,0,16294208416658607535,17225526717543758117,9836798259067520607
15,15,7,12,31,8,8,0,16294208416658607535,17225526717543758117,9836798259067520607
15,16,0,0,28,0,5,7,15517599431202433770,5098720493944524806,17474204309834903515
15,16,1,0,16,0,0,8,15517599431202433770,5098720493944524806,17474204309834903515
15,16,2,35,29,0,11,0,15517599431202433770,5098720493944524806,17474204309834903515
15,16,3,36,54,0,12,0,15517599431202433770,5098720493944524806,17474204309834903515
15,16,4,2,52,9,7,0,15517599431202433770,5098720493944524806,17474204309834903515
15,16,5,20,11,0,11,0,15517599431202433770,5098720493944524806,17474204309834903515
15,16,6,0,56,11,7,6,15517599431202433770,5098720493944524806,17474204309834903515
15,16,7,3,39,9,8,0,15517599431202433770,5098720493944524806,17474204309834903515
15,17,0,0,28,0,5,7,12172763028394216910,242863040711806847,13339785907215409063
15,17,1,0,16,0,0,8,12172763028394216910,242863040711806847,13339785907215409063
15,17,2,35,37,0,12,0,12172763028394216910,242863040711806847,13339785907215409063
15,17,3,27,60,9,12,0,12172763028394216910,242863040711806847,13339785907215409063
15,17,4,2,60,0,8,0,12172763028394216910,242863040711806847,13339785907215409063
15,17,5,13,18,7,11,0,12172763028394216910,242863040711806847,13339785907215409063
15,17,6,0,56,0,7,6,12172763028394216910,242863040711806847,13339785907215409063
15,17,7,3,47,0,9,0,12172763028394216910,242863040711806847,13339785907215409063
15,18,0,0,28,0,5,7,13509472508297990000,1388900018493907252,16903547329672763564
15,18,1,0,16,0,0,8,13509472508297990000,1388900018493907252,16903547329672763564
15,18,2,35,46,0,13,0,13509472508297990000,1388900018493907252,16903547329672763564
15,18,3,18,68,9,12,0,13509472508297990000,1388900018493907252,16903547329672763564
15,18,4,0,69,8,8,4,13509472508297990000,1388900018493907252,16903547329672763564
15,18,5,13,21,0,12,0,13509472508297990000,1388900018493907252,16903547329672763564
15,18,6,0,56,0,7,6,13509472508297990000,1388900018493907252,16903547329672763564
15,18,7,0,56,10,9,5,13509472508297990000,1388900018493907252,16903547329672763564
15,19,0,0,28,0,5,7,10402319577963762796,3447689606864537338,2016656244354989196
15,19,1,0,16,0,0,8,10402319577963762796,3447689606864537338,2016656244354989196
15,19,2,27,55,8,13,0,10402319577963762796,3447689606864537338,2016656244354989196
15,19,3,10,76,8,12,0,10402319577963762796,3447689606864537338,2016656244354989196
15,19,4,0,69,0,8,4,10402319577963762796,3447689606864537338,2016656244354989196
15,19,5,13,29,0,13,0,10402319577963762796,3447689606864537338,2016656244354989196
15,19,6,0,56,0,7,6,10402319577963762796,3447689606864537338,2016656244354989196
15,19,7,0,56,0,9,5,10402319577963762796,3447689606864537338,2016656244354989196
15,20,0,0,28,0,5,7,10902710238276814474,7325283698974163841,3296737785672604723
15,20,1,0,16,0,0,8,10902710238276814474,7325283698974163841,3296737785672604723
15,20,2,27,63,0,14,0,10902710238276814474,7325283698974163841,3296737785672604723
15,20,3,1,79,9,12,0,10902710238276814474,7325283698974163841,3296737785672604723
15,20,4,0,69,0,8,4,10902710238276814474,7325283698974163841,3296737785672604723
15,20,5,13,37,0,14,0,10902710238276814474,7325283698974163841,3296737785672604723
15,20,6,0,56,0,7,6,10902710238276814474,7325283698974163841,3296737785672604723
15,20,7,0,56,0,9,5,10902710238276814474,7325283698974163841,3296737785672604723
15,21,0,0,28,0,5,7,14103010035660836314,7914765900859667210,8325226276605881913
15,21,1,0,16,0,0,8,14103010035660836314,7914765900859667210,8325226276605881913
15,21,2,27,72,0,15,0,14103010035660836314,7914765900859667210,8325226276605881913
15,21,3,0,87,8,12,3,14103010035660836314,7914765900859667210,8325226276605881913
15,21,4,0,69,0,8,4,14103010035660836314,7914765900859667210,8325226276605881913
15,21,5,13,46,0,15,0,14103010035660836314,7914765900859667210,8325226276605881913
15,21,6,0,56,0,7,6,14103010035660836314,7914765900859667210,8325226276605881913
15,21,7,0,56,0,9,5,14103010035660836314,7914765900859667210,8325226276605881913
15,22,0,0,28,0,5,7,11675794432720353033,16336827716343230282,12323311708738271299
15,22,1,0,16,0,0,8,11675794432720353033,16336827716343230282,12323311708738271299
15,22,2,27,81,0,16,0,11675794432720353033,16336827716343230282,12323311708738271299
15,22,3,0,87,0,12,3,11675794432720353033,16336827716343230282,12323311708738271299
15,22,4,0,69,0,8,4,11675794432720353033,16336827716343230282,12323311708738271299
15,22,5,6,55,7,15,0,11675794432720353033,16336827716343230282,12323311708738271299
15,22,6,0,56,0,7,6,11675794432720353033,16336827716343230282,12323311708738271299
15,22,7,0,56,0,9,5,11675794432720353033,16336827716343230282,12323311708738271299
15,23,0,0,28,0,5,7,12306297088033431108,4592297605760800361,15167144760793588379
15,23,1,0,16,0,0,8,12306297088033431108,4592297605760800361,15167144760793588379
15,23,2,19,90,8,16,0,12306297088033431108,4592297605760800361,15167144760793588379
15,23,3,0,87,0,12,3,12306297088033431108,4592297605760800361,15167144760793588379
15,23,4,0,69,0,8,4,12306297088033431108,4592297605760800361,15167144760793588379
15,23,5,6,63,0,16,0,12306297088033431108,4592297605760800361,15167144760793588379
15,23,6,0,56,0,7,6,12306297088033431108,4592297605760800361,15167144760793588379
15,23,7,0,56,0,9,5,12306297088033431108,4592297605760800361,15167144760793588379
15,24,0,0,28,0,5,7,16778118630780010966,11306811644056163313,1487806827737852192
15,24,1,0,16,0,0,8,16778118630780010966,11306811644056163313,1487806827737852192
15,24,2,19,98,0,17,1,16778118630780010966,11306811644056163313,1487806827737852192
15,24,3,0,87,0,12,3,16778118630780010966,11306811644056163313,1487806827737852192
15,24,4,0,69,0,8,4,16778118630780010966,11306811644056163313,1487806827737852192
15,24,5,0,72,8,16,2,16778118630780010966,11306811644056163313,1487806827737852192
15,24,6,0,56,0,7,6,16778118630780010966,11306811644056163313,1487806827737852192
15,24,7,0,56,0,9,5,16778118630780010966,11306811644056163313,1487806827737852192
16,1,0,60,0,0,1,0,9260656408219841379,10061420205470948940,12164365983659672356
